ID,word,translation,rating
2346,earring,серьга [ 'ɪərɪŋ ],0
2570,isolate,"хим. выделять, получать изолировать, отделять, обособлять [ 'aɪsəleɪt ]",0
588,firecracker,"фейерверк, шутиха [ 'faɪəˌkrækə",0
2576,"many-storeyed, multistory",многоэтажный [ 'mʌltɪˌstɔːrɪ ],0
2668,cardboard,"картон картонный адуманный, неестественный, ненатуральный, ходульный (о литературном персонаже) [ 'kɑːdbɔːd ]",0
2407,pick them,"делать мудрый, правильный выбор []",0
949,trowel,"кельма, лопатка, мастерок [ 'trauəl ]",0
2190,litter,"сорить, мусорить ,разбросанные вещи, беспорядок сор, мусор быть в большом количестве, изобиловать производить детёнышей палый лист и хворост;приплод, помёт наполнитель для кошачьих туалетов подстилка [ 'lɪtə ]",0
240,tawny,темно-желтый,0
1536,turret,башенка турель револьверная головка (станка) [ 'tʌrɪt ],0
1904,stir up,побуждать возбуждать раздувать [],0
2224,put out,"расстраивать ,выводить из себя, смущать, причинять неудобство расходовать, тратить выкалывать (глаз) выгонять; удалять, устранять давать побеги вывихнуть тушить, гасить []",0
1910,swear (swore),"богохульство; ругательство зарок, клятва шипение (кошки) клясться; присягать [ sweə ] [ swɔː ]",0
1630,forgery,"подделка, подлог, фальсификация, фальшивка выдумка, вымысел [ 'fɔːʤ(ə)rɪ ]",0
2414,pompous,"напыщенный, высокопарный, надутый великолепный, пышный [ 'pɔmpəs ]",0
417,plunge,прыжок; погружение нырять; окунаться; погружаться [ plʌnʤ ],0
1816,glowing,"раскалённый, накаленный добела; горячий, пылающий ярко светящийся; яркий, богатый красками горячий, пылкий, страстный [ 'gləuɪŋ ]",0
29,breed (bred),"вынашивать (детёнышей) ; высиживать (птенцов) Syn: beget , give birth 2) размножаться, плодиться [brid]",0
1912,sympathetically,"сочувственно, с сочувствием, с состраданием; благожелательно, одобрительно ответно [ ˌsɪmpə'θetɪk(ə)lɪ ]",0
2322,decipher,"декодировать, раскодировать, расшифровывать разгадывать, распутывать [ dɪ'saɪfə ]",0
81,eyed,раскрытыми глазами,0
1387,haggis,телячий рубец с потрохами и приправой [ 'hægɪs ],0
2666,burgeon,"пускать почки, давать ростки, распускаться out -пышно расти, разрастаться , бутон; почка; росток [ 'bɜːʤ(ə)n ]",0
1403,jug,кувшин керамический горшочек разг. бутылка виски; тушить в горшочке (мясо) щёлканье (обычно соловья) [ ʤʌg ],0
1376,gape,"широко открывать рот; зевать зиять, широко раскрываться (об отверстиях) ; разверзаться смотреть в изумлении [ geɪp ]",0
612,hobble,"хромать прихрамывающая, нетвёрдая походка; прихрамывание [ 'hɔbl ]",0
2277,vent,"выражение (чувств) , выход входное или выходное отверстие; отдушина клапан жерло вулкана дымоход; труба сделать отверстие выпускать (наружу) выражать, высказывать; давать выход; изливать [ vent ]",0
1163,furnace,горн; очаг; печь топка [ 'fɜːnɪs ],0
950,tureen,"супник, супница соусник [ tə'riːn ], [ t(j)u- ]",0
1390,haunt,"часто заезжать, навещать неотступно преследовать мучить; не давать покоя жить, обитать; являться (о привидении) часто посещаемое место [ hɔːnt ]",0
571,doorknok,стук в дверь (кампания по сбору пожертвований или кампания предвыборной агитации; [ 'dɔːnɔk ],0
1475,scarf,"шарф; кашне галстук орденская лента фаска паз, выемка[ skɑːf ]",0
1797,ditch,"выбрасывать, сбрасывать (в канаву) пускать под откос съезжать в кювет рыть, отрывать окоп, траншея [ dɪʧ ]",0
1973,deck,"палуба настил, платформа пол (трамвая или автобуса) deck of cards колода карт настилать палубу украшать, наряжать валить с ног сильным ударом взгляд [ dek ]",0
2473,wader(s),"тот, кто преодолевает что-л. вброд (s)болотные сапоги болотная птица цапля [ 'weɪdə ]",0
1654,jut,"выпирать, выступать выставить вперёд (подбородок) выпуклость, выступ, выступающая часть [ ʤʌt ]",0
1125,bristling,"ощетинившийся колючий, острый [ 'brɪslɪŋ ]",0
1270,stroll,"прогулка прогуливаться, бродить, гулять скитаться, странствовать [ strəul ]",0
2082,stealthy,"незаметный, скрытый, тайный [ 'stelθɪ ]",0
1933,woe,"горе, напасть, несчастье ( woes) беды, напасти, проблемы [ wəu ]",0
1669,murky,"тёмный; слабо освещённый; тусклый густой, плотный, непроглядный [ 'mɜːkɪ ]",0
570,doorknob,дверная ручка [][ nɔb ],0
535,bet,пари ставка (в пари) [ bet ],0
1064,snare,"западня, капкан, ловушка, силок поймать в ловушку, силки [ sneə ]",0
2807,strangeness,"эксцентричность, странность;чудаковатость; оригинальность; своеобразие [ 'streɪnʤnəs ]",0
775,detention,"задержание, арест; содержание под арестом оставление после уроков (в качестве наказания) [ dɪ'ten(t)ʃ(ə)n ]",0
53,craning,вытягивая,0
1447,plaster,"марать, замазывать, пачкать, грязнить штукатурить штукатурка пластырь [ 'plɑːstə ]",0
1739,terse,"сжатый, краткий (о стиле) немногословный [ tɜːs ]",0
791,faded,"полинялый увядший, сухой [ 'feɪdɪd ]",0
1745,unconvinced,неубеждённый to remain unconvinced — остаться при своём мнении [ ˌʌnkən'vɪnst ],0
2042,pallid,"(мертвенно-)бледный слабый; неинтересный, скучный [ 'pælɪd ]",0
2745,metropolitan,"относящийся к столице или большому городу, столичный центральный;относящийся к метрополии житель столичного города архиепископ; митрополит [ ˌmetrə'pɔlɪt(ə)n ]",0
966,“It must’ve cost you a fortune.”,стоить целое состояние [],0
2529,dishonest,"нечестный; мошеннический, непорядочный [ dɪs'ɔnɪst ]",0
206,snarl,сердито ворчать; брюзжать рычать; огрызаться (о животном) [ snɑːl ],0
2777,portray,"рисовать портрет; изображать давать словесное описание играть, изображать, представлять [ pɔː'treɪ ]",0
889,ruddy,"разг. проклятый; отвратительный; отъявленный ( bloody 1., damnable, blasted, confounded, 'Ruddy stargazers'.) румяный, покрытый румянцем здоровый, пышущий здоровьем, цветущий [ 'rʌdɪ ]",0
1744,tumbler,"бокал без ножки ,содержимое такого бокала ;акробат тот, кто падает неваляшка;реверсивный механизм ,опрокидывающее устройство ;барабан для очистки отливок тумблер [ 'tʌmblə ]",0
1807,fearsome,"грозный, зловещий, страшный [ 'fɪəsəm ]",0
49,complain,"жаловаться (на что-л.) , выражать недовольство (чем-л.)",0
1969,damp squib,"полный провал damp - влажный, сырой; запотевший [ dæmp ]",0
2170,got into a spot of bother with,попасть в переделку попасть в беду [],0
2077,splay,"раскидывать (руки), неловкий, неуклюжий скошенный, косой, кривой,выворачивать наружупростирать, [ spleɪ ]",0
393,marble,"небольшой шарик, сделанный из твёрдого материала мрамор [ 'mɑːbl ]",0
734,anxiety,"беспокойство, тревога, боязнь, страх страстное желание (чего-л. / сделать что-л.) [ æŋ(g)'zaɪətɪ ]",0
470,squeak,"писк, визг [ skwiːk ]",0
657,quaver,дрожать (о голосе) выводить трели (в пении) [ 'kweɪvə ],0
720,waggle,колебаться помахивать; покачивать колебание [ 'wægl ],0
692,squeal,"доносить; выдавать визжать, пронзительно кричать донос визг, вопль, пронзительный крик [ skwiːl ]",0
873,piece,"монета кусок штука осколок, обломок фигура (в шахматах) [ piːs ]",0
144,oddly,странно,0
2491,aspiration,"стремление; сильное желание (к достижению чего-л.) аспирация, отсасывание (жидкости из полости) [ ˌæsp(ə)'reɪʃ(ə)n ]",0
1794,dishevelled,"взъерошенный, всклокоченный, растрёпанный [ dɪ'ʃev(ə)ld ]",0
301,burst,"неожиданно открывать, обнаруживать (что-л.) внезапно появиться [ bɜːst ]",0
2490,arose,прош. вр. от arise [ ə'rəuz ],0
1365,eyeball,глазное яблоко пристально смотреть; пялиться [ 'aɪbɔːl ],0
1649,inexplicably,необъяснимо [ ˌɪnɪk'splɪkəblɪ ],0
1288,vaguely,неясно; смутно; нечётко; отчасти [ veɪglɪ ],0
1448,portly,"дородный, полный, тучный великолепный, величественный, величавый [ 'pɔːtlɪ ]",0
1631,frame,"(up) подставлять; ложно обвинять; строить высказывание, выражать в словах строить планы, воображать себе приспосабливать, готовить, приготавливать; устраивать придавать форму собирать (конструкцию) вставлять в рамку; скелет, костяк, каркас, остов [ freɪm ]",0
2441,shove off,"груб. уходить; убираться отталкиваться (от берега шестом, находясь в лодке) ,разг. начинаться []",0
1877,resurface,"вновь появляться на поверхности; всплывать, покрывать заново; [ ˌriː'sɜːfɪs ]",0
225,stride (strode),"большой шаг; расстояние, преодолеваемое за один шаг [straid]",0
1254,shy,"застенчивый, робкий; стеснительный пугливый, осторожный скачок; броситься в сторону, прянуть, шарахнуться швырять, бросать,попытка; проба [ ʃaɪ ]",0
603,goose,"гусь; гусыня дурак; дура; простак; простушка; простофиля; дурень, болван, олух [ guːs ]",0
2525,deem,"полагать, считать Syn: consider [ diːm ]",0
976,batty,"сумасшедший, тронутый [ 'bætɪ ]",0
2070,scrounger,хапуга [ 'skraunʤə ],0
1477,scintillation,"сверкание, блескмерцание звёзд [ ˌsɪntɪ'leɪʃ(ə)n ]",0
1569,antic,"( antics) нелепые выходки; кривлянье ;гротескно искажённое скульптурное изображение фигляр, шут комичный, нелепый, абсурдный [ 'æntɪk ]",0
2468,twilight,"сумерки полумрак, сумрак неточность представления или понятия; неясность далёкое прошлое сумеречный промежуточный, неопределённый [ 'twaɪlaɪt ]",0
138,mustache,усы [ mə'stɑːʃ ],0
1785,content,"удовлетворять содержание, суть, доля, процент, содержание удовлетворённость, довольство; удовольствие голос за [ 'kɔntent ]",0
564,dead faint,глубокий обморок [ feɪnt ],0
1693,riddle,"пронизывать (о боли); содержаться в большом количестве; изобиловать отсеивать; просеивать (через сито) говорить загадками разгадывать; находить разгадки грохот; решето, сито [ 'rɪdl ]",0
1952,burden,"ноша; груз; тяжесть бремя грузоподъёмность накладные расходы ;грузить, нагружать обременять, отягощать припев, рефрен тема; основная мысль [ 'bɜːdn ]",0
41,clasp,"пожимать; обнимать скреплять, застёгивать, пристёгивать, прикреплять [ klɑːsp ]",0
613,hover,"реять, парить (о птице) ; порхать (о бабочке) [ 'hɔvə ]",0
865,oaf,"болван, тупица, олух неотёсанный, неуклюжий человек дитя гоблинов; ребёнок, подменённый гоблинами, эльфами уст. уродливый, некрасивый ребёнок; глупый или умственно отсталый ребёнок, дурачок [ əuf ]",0
1225,plot,"плести интриги, строить козни; организовывать, составлять заговор; замышлять (переворот, измену) разрабатывать план, планировать проектировать составлять план, карту план, схема [ plɔt ]",0
116,intently,"пристально, внимательно, сосредоточенно [intentli]",0
1185,indignantly,"с негодованием, негодующе, возмущённо [ ɪn'dɪgnəntlɪ ]",0
1855,orphanage,сиротский приют сироты [ 'ɔːf(ə)nɪʤ ],0
2052,proprietor,"собственник, владелец; обладатель, хозяин [ prə'praɪətə ]",0
130,lump,"глыба, ком; крупный кусок разг. болван, дубина [ lʌmp ]",0
199,sit,осадить; приструнить,0
2604,rehearse,репетировать декламировать; повторять наизусть вслух повторять; говорить ещё раз перечислять [ rɪ'hɜːs ],0
344,eyebrow,бровь [ 'aɪbrau ],0
1217,oven,печь; духовка [ 'ʌv(ə)n ],0
810,gamble,"держать пари, делать ставки играть в азартные игры рисковать ( gamble on) быть уверенным в (чём-л.) (away)проиграть, спустить деньги авантюра [ 'gæmbl ]",0
543,bound,"прыгать; скакать связанный прям. и перен обязанный, вынужденный граница, предел, рубеж [ baund ]",0
84,falter,"заикаться, запинаться, мямлить ['fɔːltə ]",0
1134,counter,"конторка; прилавок;рабочая поверхность; столешница; фишка шашка(в игре);нечто обратное; противоположность, встречный удар,альт, высокий тенор ,обратно; в противоположном направлении; вопреки, против [ 'kauntə ]",0
310,chewing,жевательный [ 'ʧuːɪŋ ],0
2319,crestfallen,"упавший духом, унылый, мрачный, подавленный, удручённый [ 'krestˌfɔːl(ə)n ]",0
2287,wreath,"венок, гирлянда завиток, кольцо (дыма) шотл. сугроб [ riːθ ]",0
830,hoodie,балахон с капюшоном [ 'hudɪ ],0
1737,tease,"дразнить; поддразнивать выпрашивать, домогаться взбивать, начёсывать (волосы) [ tiːz ]",0
2465,tremulously,"дрожа, с дрожью робко, боязливо [ 'tremjələslɪ ]",0
2235,run for it,мчаться изо всех сил [],0
159,pinched,"зажатый между пальцами; прищемлённый, защемлённый [pinʧhed]",0
2788,realm,"королевство; государство сфера, область [ relm ]",0
978,bid,"бороться (за что-л.) стараться достичь попытка, претензия, домогательство; предлагаемая цена приглашение ( bid for) предлагать цену за [ bɪd ]",0
1495,smouldering,"тлеющий, неугасший матовый, блёклый, тусклый [ 'sməuld(ə)rɪŋ ]",0
1755,withdraw,"отдёргивать, отодвигать; отнимать забирать; отзывать; отводить ретироваться, удаляться, уходить извлекать, вытаскивать [ wɪð'drɔː ]",0
914,splutter,"разбрызгивать шипеть; трещать; шкварчать плеск, всплеск, звук разлетающихся брызг бессвязная речь, лопотанье, лепет [ 'splʌtə ]",0
1622,elaborate,"тщательно, детально разработанный; продуманный; законченный; скрупулёзный, доскональный старательный, аккуратный; усердный ;детально разрабатывать; конкретизировать, развивать, уточнять производить; вырабатывать, перерабатывать [ ɪ'læb(ə)rɪt ] [ ɪ'læb(ə)reɪt ]",0
277,amazement,"изумление, удивление [ ə'meɪzmənt ]",0
169,rasping,"скрежещущий, резкий (о звуке) скрипучий (о голосе) [ 'rɑːspɪŋ ]",0
2437,"shove about, shove around","помыкать (кем-л.) , третировать (кого-л.) ; запугивать []",0
2752,naivete,"naivety наивность, неопытность, неискушённость простота, безыскусность [ naɪ'iːvəteɪ ][~tɪ ]",0
57,crowd,"толпа, скопление людей",0
2243,skive,"увиливание, уклонение (от)халтурное выполнение работы = skive off помчаться стрелой; ринуться; рвануться, алмазный гранильный круг стачивать [ skaɪv ]",0
536,bit,"закусить (удила, губу), взнуздывать режущий край инструмента; лезвие, жало удила; мундштук, кусочек; частица, небольшое количество [ bɪt ]",0
1799,divine,"божественный изумительный,религиозный, святой, священный предсказатель; прорицатель,предугадывать, предчувствовать пророчествовать [ dɪ'vaɪn ]",0
1914,talons,"когти, лапа с когтями (talon) - палец или рука человека талон (от квитанции) остаток колоды (карты)[ 'tælən ]",0
2742,live within his means,жить по средствам [],0
1895,slaughter,"убивать, совершать зверское убийство нанести полное поражение забивать, резать убой, забой [ 'slɔːtə ]",0
595,foul,"вонючий, омерзительный, отталкивающий (о запахе, виде) грязный, загрязнённый, нечистый,нарушать правила, фолить против правил, нечестный[ faul ]",0
2163,flourish,"цвести, расцветать; пышно расти процветать, преуспевать делать росчерк пером, цветисто выражаться размахивать оружием в знак триумфа хвастаться, рисоваться; показные движения, салют (перед поединком)расцвет, высшая точка развития [ 'flʌrɪʃ ]",0
2736,intricate,"запутанный, сложный, замысловатый; затруднительный Syn: involved, tangled [ 'ɪntrɪkət ]",0
2263,to give smb. a fright,напугать кого-л. [],0
2717,fatigue,"усталость, утомление апатия, тяжёлая, утомительная работа atigue duty нестроевой наряд, хозяйственная работа изматывать, изнурять, утомлять [ fə'tiːg ]",0
2054,puce,красновато-коричневый [ pjuːs ],0
2270,unaware,"не знающий, не ведающий неосторожный, опрометчивый, безрассудный [ ˌʌnə'weə ]",0
1480,sentence,"приговор, осуждение, обвинительное заключение предложение, фраза; высказывание [ 'sentən(t)s ]",0
491,tiptoe,"красться, подкрадываться ходить на цыпочках; стоять на цыпочках; подниматься на цыпочки [ 'tɪptəu ]",0
787,encouraging,"ободряющий поощряющий, поддерживающий подстрекательный [ ɪn'kʌrɪʤɪŋ ], [ en- ]",0
1143,deceiving,"вводящий в заблуждение, обманчивый [ dɪ'siːvɪŋ ]",0
2508,combustibility,"воспламеняемость, горючесть [ kəmˌbʌstə'bɪlətɪ ]",0
619,javelin,"метательное копьё, дротик [ 'ʤæv(ə)lɪn ]",0
1006,faithfully,"верно, точно; честно [ 'feɪθf(ə)lɪ ], [ -ful- ]",0
2072,show-off,хвастун [ 'ʃəuɔf ],0
2146,dint,"след, вмятина, отпечаток оставлять след, вмятину, отпечаток [ dɪnt ]",0
469,spleen,селезёнка [ spliːn ],0
442,rub shoulders with,общаться с (кем-л.),0
1095,vain,"напрасный, бесполезный, тщетный тщеславный; самодовольный, самовлюблённый, полный самомнения поверхностный, пустой; показной [ veɪn ]",0
1660,lower,"спускать, опускать снижать, уменьшать ; сердитый, нахмуренный взгляд; мрачный вид ;хмурить брови, смотреть сердито, мрачно ;нижний низший [ 'ləuə ][ 'lauə ]",0
1814,frail,"корзина,тростник ломкий, непрочный, хрупкий болезненный, хилый, слабый непостоянный, изменчивый, скоротечный тростник [ freɪl ]",0
1757,youngster,"юноша; девушка ребёнок амер. курсант второго курса военно-морского училища молодое животное, детёныш [ 'jʌŋ(k)stə ]",0
1329,bough,сук [ bau ],0
1415,lung,"лёгкое; at the top of one's lungs разг. — во весь голос, во всё горло, во всю глотку [ lʌŋ ]",0
2517,conservation,"охрана, сохранение; защита консервирование (овощей и фруктов) [ ˌkɔn(t)sə'veɪʃ(ə)n ]",0
2574,lively,"активный, деятельный, яркий, живой, выразительный, убедительный шипучий, пенистый,легко скользящий, хорошо слушающийся руля, весело, энергично [ 'laɪvlɪ ]",0
739,bias(s)ed,"лицеприятный, необъективный, предвзятый, предубеждённый, пристрастный, тенденциозный фанатичный; слепо верящий (чему-л.) [ 'baɪəst ]",0
69,dratted,проклятый [ 'drætɪd ],0
2308,brittle,"ломкий, хрупкий Syn: fragile [ 'brɪtl ]",0
522,annoying,раздражающий; досадный; надоедливый [ ə'nɔɪɪŋ ],0
2648,affinity,"близость, родство влечение, тяга свойство, родство по браку сходство, похожесть биол. взаимодействие между антигеном и антителом [ ə'fɪnətɪ ]",0
746,brooding,"задумчивый, погружённый в раздумья нависший [ 'bruːdɪŋ ]",0
1898,sly,"коварный, ловкий, хитрый; пронырливый ; a sly dog — хитрец, ловкач [ slaɪ ]",0
405,out of bounds,запрещённый для посещения недоступный [],0
1108,alive,"( alive with) изобилующий (чем-л.) , полный (чего-л.);живой, в живых; подключённый к источнику питания бодрый, энергичный, живой [ ə'laɪv ]",0
1931,whirr,"жужжать, стрекотать шуметь проноситься с шумом, свистом [ (h)wɜː ]",0
422,prophet,предсказатель пророк [ 'prɔfɪt ],0
445,rummaging,"поиск; тщательный осмотр, досмотр (обычно таможенный) [ 'rʌmɪʤɪŋ ]",0
2712,eventually,"в конечном счёте, в итоге, в конце концов; со временем [ ɪ'venʧuəlɪ ], [ -tju- ]",0
216,stamp out,"разг. искоренять (что-л.) , положить конец (чему-л.) [ stæmp ]",0
2195,lure,"соблазн привлекательность, притягательность завлекать, соблазнять приманка [ l(j)uə ]",0
367,grubby,"грязный, неряшливый, неопрятный [ 'grʌbɪ ]",0
960,whirl,"вертеться; кружиться; вращаться нестись, мчаться, проноситься уносить, увлекать увозить бросать, кидать, швырять быть в смятении вихревое движение; вихрь попытка суматоха, суета, (жизненный) круговорот [ (h)wɜːl ]",0
1657,leech,"пиявка вымогатель, кровопийца врач, лекарь ставить пиявки боковая или задняя шкаторина (паруса) [ liːʧ ]",0
1102,windowsill,подоконник [ 'wɪndəusɪl ],0
683,slump,резкое или внезапное падение резко падать шлёпаться в воду проваливаться (в болото)[ slʌmp ],0
868,paisley,"ткань или одежда, украшенная орнаментом пейсли (обычно мягкая шерстяная ткань, шаль ) пейсли (разноцветный орнамент; по названию шотландского города) [ 'peɪzlɪ ]",0
1612,dissolve,"исчезать, таять, испаряться растворяться растворять ликвидировать аннулировать, отменять in(to)) заливаться (слезами, смехом) наплыв [ dɪ'zɔlv ]",0
1220,peril,"опасность подвергать опасности осмеливаться, отваживаться [ 'per(ə)l ]",0
2693,customary,"обычный, привычный основанный на обычае или обычном праве [ 'kʌstəm(ə)rɪ ]",0
298,bundle,"узел, связка; пачка; вязанка; пучок [ 'bʌndl ]",0
325,delight,"радовать, восхищать; доставлять большое удовольствие [ dɪ'laɪt ]",0
2138,currant,смородина коринка; сабза (сорта бессемянного изюма) [ 'kʌr(ə)nt ],0
2714,exuberant,"избыточный богатый, изобильный, обильный буйный, пышно растущий яркий, цветистый,[ ɪg'z(j)uːb(ə)r(ə)nt ], [ eg- ], [ ɪks(j)uː- ]",0
2485,affordable,возможный; допустимый; по средствам [ ə'fɔːdəbl ],0
100,glumly,"угрюмо, хмуро, мрачно",0
1468,roguish,"проказливый; шаловливый жуликоватый, плутоватый низкого качества, выродившийся (о растениях) [ 'rəugɪʃ ]",0
1531,trestle,козлы; подмости эстакада табуретка (обычно на трёх ножках) ; скамья [ 'tresl ],0
784,due to,благодаря; вследствие; в результате; из-за [],0
1916,thorn,"колючка, шип; колючее растение торн (название руны и соответствующей ей буквы рукописного древнеанглийского алфавита,[ θɔːn ]",0
2678,composer,"композитор автор, сочинитель наборный автомат [ kəm'pəuzə ]",0
70,draw,"подходить, приближаться представлять, изображать рисовать; чертить морщить; сжимать сжиматься; искажаться натягивать; растягивать, вытягивать;опускать или поднимать (занавес) заставить (шар) отскочить рикошетом вдыхать, втягивать делать глоток разгораться раскуриваться привлекать, притягивать влечь, приводить; навлекать получать, вытягивать отделять, отбирать выливать из сосуда; просачиваться,снимать получать извлекать, вытягивать потрошить, приманка, соблазн молодой побег [ drɔː ]",0
2255,sullen,"замкнутый, сердитый, угрюмый печальный, мрачный; зловещий; гнетущий медленно текущий [ 'sʌlən ]",0
539,blasted,"проклятый; окаянный, пьяный, одурманенный наркотиками разрушенный [ 'blɑːstɪd ]",0
1409,lantern,"фонарь, фонарик светило; свет освещать,вешать на фонарном столбе [ 'læntən ]",0
1791,cupboard,"closet чулан, кладовка ,буфет, сервант, горка, шкаф для посуды [ 'kʌbəd ]",0
337,dungeon,главная башня подземная тюрьма; темница; склеп [ 'dʌnʤ(ə)n ],0
760,clearing,"участок земли, очищенный от деревьев и кустарника очистка; установка в исходное положение эвакуационный [ 'klɪərɪŋ ]",0
762,comfort,"утешать, успокаивать подбадривать, обнадёживать [ 'kʌmfət ]",0
375,hide,"кожа, шкура (животного) укрытие; тайник, убежище прятаться, скрываться [ haɪd ]",0
2502,century,столетие; век сотня [ 'senʧ(ə)rɪ ],0
184,scrawny,"костлявый, тощий, сухопарый, [skrᴐni]",0
555,clang,"лязгать, бренчать, звенеть [ klæŋ ]",0
496,troublesome,причиняющий беспокойство; трудный; беспокойный [ 'trʌblsəm ],0
901,slender,"стройный, тонкий тонкий, узкий скудный, слабый небольшой, незначительный худить окращаться, суживаться; [ 'slendə ]",0
1617,drawing room,"гостиная; салон гости, компания (собравшаяся в гостиной) официальный приём чертёжная, чертёжный зал [ 'drɔːɪŋˌrum ]",0
2621,splint,"щепа; планка, дранка тех. чека; шплинт накладывать шину закреплять, фиксировать; укреплять [ splɪnt ]",0
2632,tipped,с наконечником [ tɪpt ],0
599,fur,"мех, одежда из меха rabbit fur gloves [ fɜː ]",0
451,scrabble,"взбираться, карабкаться; цепляться писать неразборчиво [ 'skræbl ]",0
1407,lament,"стенать, плакать; сокрушаться; горевать;горестное стенание, завывание, причитание [ lə'ment ]",0
2038,outcast,"изгнанник, изгой, отверженный, пария отбросы; отходы; мусор брошенный, покинутый; одинокий непригодный; бракованный [ 'autkɑːst ]",0
209,sob,рыдать; всхлипывать,0
577,earshot,"расстояние, на котором слышен звук, предел слышимости [ 'ɪəʃɔt ]",0
1865,placid,"безмятежный, мирный, спокойный, тихий [ 'plæsɪd ]",0
197,sign,знак,0
146,outrage,"возмутительный случай, поступок возмущение, гнев, негодование [ 'autreɪʤ ]",0
795,festoon,"гирлянда украшать гирляндами, фестонами [ fes'tuːn ]",0
2456,swagger,"ходить с важным видом хвастать развязность чванливая и самодовольная манера держаться воздействовать угрозами шататься, качаться нарядный, шикарный, щегольской [ 'swægə ]",0
452,scramble,"пробираться; протискиваться с трудом быстро взлетать, подниматься в воздух по тревогеfor) драться, бороться за, взбалтывать свалка, драка [ 'skræmbl ]",0
921,stands,места на трибуне,0
1469,round up,"сгонять (скот) собирать, созывать окружать (преступников) , устраивать облаву []",0
2803,sift,"отсеивать, просеивать щательно рассматривать, анализировать подвергать испытанию; подробно допрашивать просеивание, отсев, просеиваемый материал; продукт отсеивания [ sɪft ]",0
578,edge,"продвигаться незаметно или постепенно, продираться, проползать, пролезать [ eʤ ]",0
212,split,раскола,0
1711,skirt,"юбка обходить стороной; уклоняться идти вдоль края окружать, окаймлять,кайма, бордюр; кромка край, граница; [ skɜːt ]",0
1184,immerse,"погружаться, уходить с головой опускать, погружать, окунать сильно увлекаться, заходить далеко, погрязать крестить (с полным погружением) [ ɪ'mɜːs ]",0
1835,kneed,"имеющий колени указанного качества feeble-kneed — со слабыми коленями вытянутый на коленях, с пузырями на коленях (о брюках) [ niːd ]",0
2804,staghorn,"платицериум, олений рог, плоскорог [ 'stæghɔːn ]",0
1262,squirt,брызгать наливать (из сифона); спринцевать впрыскивать; струя выскочка; наглец реактивный самолёт [ skwɜːt ],0
2504,claim,"заявлять, утверждать заявлять о своих правах на что-л, претензия; притязание, амер.; австрал. участок земли, отведённый под разработку [ kleɪm ]",0
2238,sequin,блёстка на платье [ 'siːkwɪn ],0
1379,glassy,стекловидный; прозрачный (как стекло) очень ровная поверхность воды [ 'glɑːsɪ ],0
1618,dreg,"отбросы, отребье, подонки муть, отстой, осадок небольшой остаток; чуточка, капелька [ dreg ]",0
1678,plum,"тёмно-фиолетовый цвет слива изюм лакомый кусочек; нечто самое лучшее; сливки доходное место выгодный заказ; 2) мягкий пышный,ковкий, гибкий, податливый [ plʌm ]",0
2464,tinge,"оттенок, тон привкус, след окрашиваться, получать оттенок [ tɪnʤ ]",0
696,stick out,выставлять наружу высовываться; торчать [],0
161,poker,кочерга [ 'pəukə ],0
726,windmill,ветряная мельница [ 'wɪn(d)mɪl ],0
857,mistletoe,омела (в Англии традиционное украшение дома на Рождество) [ 'mɪsltəu ],0
107,He was a sad screwed up guy,Он был нервным типом с печальной мордой,0
727,wrench,"тоска, боль мучить, причинять страдание, боль wrench off / away вывёртывать, вырывать искажать (факты) гаечный ключ [ ren(t)ʃ ]",0
392,lurk,"скрываться в засаде; прятаться красться, подкрадываться обман; уловка, хитрость [ lɜːk ]",0
2696,deter,удерживать (от чего-л.) ; отпугивать Syn: discourage [ dɪ'tɜː ],0
743,bob,"двигаться вверх-вниз; подпрыгивать, подскакивать танцевать связка, пучок маятник,короткий локон, завиток коротко стричь,поймать, завладеть шиллинг резкое движение,лёгкий удар [ bɔb ]",0
1000,dish,"блюдо ( dishes) грязная посуда, посуда после еды блюдо, кушанье что-то хорошее; красотка, лакомый кусочек обмануть, перехитрить [ dɪʃ ]",0
1756,withering,"испепеляющий иссушающий; опустошительный, губительный [ 'wɪð(ə)rɪŋ ]",0
2390,perchance,"быть может, возможно нечаянно, случайно [ pə'ʧɑːn(t)s ]",0
1782,confide,"(to) поверять, сообщать по секрету; верить, доверять; полагаться (to) вверять; поручать ;[ kən'faɪd ]",0
2809,suggestive,"вызывающий мысли намекающий на что-л. непристойное; неприличный относящийся к внушению, гипнозу [ sə'ʤestɪv ]",0
313,coal,(каменный) уголь [ kəul ],0
1240,retrieve,"отыскать, вернуть себе; взять обратно находить и приносить охотнику дичь восстанавливать, возвращать в прежнее состояние; отдыхать, поиск исправление; восстановление [ rɪ'triːv ]",0
1200,malice,злоба злой умысел [ 'mælɪs ],0
1226,plug,"штепсельная вилка пробка, затычка всадить пулю, попасть нанести сильный удар (особенно кулаком) чинить препятствия, не давать осуществить скрыть недостачу [ plʌg ]",0
34,bunch,связка,0
2125,bog,"болото, трясина груб. сортир нечто запутанное смертный ужас; источник страха увязать, тонуть в трясине не мочь разобраться в ситуации, запутаться [ bɔg ]",0
1028,jolt,"удар толчок; столкновение, тряска приговор встряхивать, подбрасывать, трясти наносить удар, потрясать нарк. впрыскивать героин [ ʤəult ]",0
821,headfirst = headforemost,"головой вперёд неосмотрительно, безрассудно, необдуманно, неосторожно [][ ˌhed'fɔːməust ]",0
